"delta_00","avg_n_c","avg_n_e","error_pet","pet_slope","se_pet_slope","p_pet_slope","ci_lb_pet_slope","ci_ub_pet_slope","pet_int","se_pet_int","p_pet_int","ci_lb_pet_int","ci_ub_pet_int","error_peese","peese_slope","se_peese_slope","p_peese_slope","ci_lb_peese_slope","ci_ub_peese_slope","peese_int","se_peese_int","p_peese_int","ci_lb_peese_int","ci_ub_peese_int","error_pet_st","pet_st_slope","se_pet_st_slope","p_pet_st_slope","ci_lb_pet_st_slope","ci_ub_pet_st_slope","pet_st_int","se_pet_st_int","p_pet_st_int","ci_lb_pet_st_int","ci_ub_pet_st_int","error_peese_st","peese_st_slope","se_peese_st_slope","p_peese_st_slope","ci_lb_peese_st_slope","ci_ub_peese_st_slope","peese_st_int","se_peese_st_int","p_peese_st_int","ci_lb_peese_st_int","ci_ub_peese_st_int","corrected_smd","corrected_smd_se","corrected_smd_pval","corrected_smd_95_ci_lb","corrected_smd_95_ci_ub","corrected_st_smd","corrected_st_smd_se","corrected_st_smd_pval","corrected_st_smd_95_ci_lb","corrected_st_smd_95_ci_ub"
0,18.4444444444444,17.8888888888889,0,1.32135819883411,2.4222627691853,0.602346750508364,-4.40638308891174,7.04909948657997,-0.344125546723458,0.811266105630211,0.684163738876895,-2.26246505459189,1.57421396114497,0,2.10850884906387,3.54982499769277,0.571216603659513,-6.28549342939076,10.5025111275185,-0.142539840474517,0.414104268536056,0.740795415698338,-1.12174083654297,0.836661155593933,0,1.26514495729002,2.34836946622714,0.60677034743917,-4.28786643425067,6.81815634883071,-0.165906581176858,0.402221464341983,0.692330540223212,-1.11700921027107,0.785196047917358,0,3.9391497337526,6.70537403087967,0.57534526286632,-11.9165403156659,19.7948397831711,-0.0671325281647137,0.205265567135304,0.753191067760309,-0.5525084662298,0.418243409900373,-0.344125546723458,0.811266105630211,0.684163738876895,-2.26246505459189,1.57421396114497,-0.165906581176858,0.402221464341983,0.692330540223212,-1.11700921027107,0.785196047917358
0,27.25,26.75,0,-4.28215796283805,2.86215039765429,0.273277625937585,-16.5969971842588,8.03268125858267,1.13950562279326,0.781874445134792,0.282339582207015,-2.2246285928873,4.50363983847382,0,-6.65710710017078,4.71808320196588,0.293703738246293,-26.9573806682944,13.6431664679528,0.484497541858993,0.377656481472591,0.328114206335371,-1.14042714905663,2.10942223277461,0,-4.16253180954528,2.75443482560313,0.269849162475371,-16.0139083308436,7.68884471175303,0.562285865643644,0.38197138456904,0.278865606799669,-1.08120435485852,2.20577608614581,0,-12.6595709776369,8.90017636122409,0.290856579584994,-50.9539390935094,25.6347971382355,0.238089961103883,0.184668601382583,0.32628828875226,-0.556474900733902,1.03265482294167,1.13950562279326,0.781874445134792,0.282339582207015,-2.2246285928873,4.50363983847382,0.562285865643644,0.38197138456904,0.278865606799669,-1.08120435485852,2.20577608614581
0,19.5,19.25,0,0.570151644397434,3.75521620257387,0.893253928908003,-15.5872396004064,16.7275428892013,-0.265003356533041,1.20897476223739,0.846833370055212,-5.46680191747197,4.93679520440589,0,0.674336312083516,5.88617111533857,0.919256358638265,-24.6518139051004,26.0004865292675,-0.152974198368163,0.63097394428681,0.831032950958778,-2.86783596215459,2.56188756541827,0,0.513766967719386,3.55355047849877,0.898297656285686,-14.7759266988959,15.8034606343346,-0.126576901831627,0.58618380725716,0.849061075534919,-2.64872226026158,2.39556845659833,0,1.13987204500652,10.8485141475886,0.925907289690776,-45.5375169658411,47.8172610558542,-0.0736873752834069,0.30650347774063,0.832406845855168,-1.39246540046183,1.24509064989502,-0.265003356533041,1.20897476223739,0.846833370055212,-5.46680191747197,4.93679520440589,-0.126576901831627,0.58618380725716,0.849061075534919,-2.64872226026158,2.39556845659833
0,26,25.3333333333333,0,0.876677928816952,1.65620603698056,0.690071465122695,-20.1674150623465,21.9207709199804,-0.467091571877043,0.464409671233697,0.498167102543189,-6.36797593603199,5.4337927922779,0,1.38624461412101,2.73088816629559,0.70096540900517,-33.3129795384274,36.0854687666695,-0.345682898593395,0.268914313628938,0.420890334419422,-3.76256322405057,3.07119742686378,0,0.802985717026969,1.58361142135456,0.701247392424759,-19.3187052252488,20.9246766593027,-0.227803081409654,0.225464616458292,0.496715627819739,-3.09260265889182,2.63699649607251,0,2.45404137133701,5.0703363648025,0.713033677351435,-61.9706905611153,66.8787733037894,-0.171091725072715,0.131605040470166,0.417419499005624,-1.84329231359921,1.50110886345378,-0.467091571877043,0.464409671233697,0.498167102543189,-6.36797593603199,5.4337927922779,-0.227803081409654,0.225464616458292,0.496715627819739,-3.09260265889182,2.63699649607251
0,21.5,21.1,0,-2.2963926506165,2.00049672458084,0.284170875988953,-6.9095463699623,2.31676106872929,0.669903756699988,0.633208264945298,0.320973736210089,-0.790277120709324,2.1300846341093,0,-3.78270994076504,3.05536613725712,0.250794450537964,-10.8283968878427,3.26297700631267,0.335121545727183,0.327462827491709,0.336071185627463,-0.420009088594347,1.09025218004871,0,-2.20422849828426,1.94750468855236,0.290492409985801,-6.6951823634155,2.28672536684698,0.325791464314478,0.314221005838271,0.330138974690953,-0.398803474516587,1.05038640314554,0,-7.0335904398732,5.77679121669378,0.2580831332207,-20.3548948737802,6.28771399403378,0.16017340588195,0.161900591127761,0.351475750088616,-0.213170026750666,0.533516838514566,0.669903756699988,0.633208264945298,0.320973736210089,-0.790277120709324,2.1300846341093,0.325791464314478,0.314221005838271,0.330138974690953,-0.398803474516587,1.05038640314554
0,18.6,18.2,0,-1.5703998809447,3.21135454677932,0.658351843236498,-11.7903632932986,8.64956353140919,0.61347218896057,1.06321757081868,0.604392327898311,-2.77016064100407,3.99710501892521,0,-2.20562438710898,5.04258166694181,0.691395513186209,-18.2533697821593,13.8421210079414,0.340377629388135,0.572227357865326,0.593836907083662,-1.48070521143263,2.1614604702089,0,-1.45821424438033,3.04652433008683,0.664908914429425,-11.1536143426221,8.23718585386144,0.295306606929259,0.516434240281591,0.607481470285544,-1.34821763297689,1.93883084683541,0,-3.96529835049451,9.34689742827341,0.69997695014373,-33.711297536969,25.78070083598,0.164739315609556,0.279082749188209,0.59651210105284,-0.723426548412881,1.05290517963199,0.61347218896057,1.06321757081868,0.604392327898311,-2.77016064100407,3.99710501892521,0.295306606929259,0.516434240281591,0.607481470285544,-1.34821763297689,1.93883084683541
0,20.1428571428571,19.5714285714286,0,1.84737916749401,1.50986239061692,0.275635890873413,-2.03384566813627,5.72860400312429,-0.540522749708465,0.480824577991917,0.311999980882685,-1.77652167602198,0.695476176605052,0,2.52426540011249,2.02431656565285,0.267634863931006,-2.67940599313242,7.7279367933574,-0.226941689794758,0.237977960772414,0.384067584405384,-0.838683513038099,0.384800133448582,0,1.79758412112706,1.45573521052753,0.271754779518688,-1.94450236855123,5.53967061080534,-0.268128043344114,0.237044259891244,0.309317410737647,-0.877469712062399,0.341213625374171,0,4.75173192957921,3.76648836157481,0.262752961847169,-4.93033463682059,14.433798495979,-0.111449976587038,0.117310263257486,0.385716928614096,-0.413005608450447,0.190105655276371,-0.540522749708465,0.480824577991917,0.311999980882685,-1.77652167602198,0.695476176605052,-0.268128043344114,0.237044259891244,0.309317410737647,-0.877469712062399,0.341213625374171
0,23.7142857142857,23.2857142857143,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-1.32878096739321,2.49394960447306,0.616990477057174,-7.73968251964404,5.08212058485762,0.188379734093007,0.371776056545534,0.633911781244089,-0.767301043787441,1.14406051197346,0,-4.42938803235319,8.22171176634658,0.613175529133525,-25.5639709567611,16.7051948920547,0.0910156249478518,0.191195221551504,0.654122513554439,-0.400467338632906,0.582498588528609,NA,NA,NA,NA,NA,0.188379734093007,0.371776056545534,0.633911781244089,-0.767301043787441,1.14406051197346
0,24.3333333333333,23.8333333333333,0,-0.828262333412338,2.06000992853884,0.708192394959228,-6.54776681616287,4.89124214933819,0.0547627811907252,0.595960715740187,0.931203527302978,-1.59988943091629,1.70941499329774,0,-1.17329513399783,3.03117677895094,0.718412185076439,-9.58919106490539,7.24260079690974,-0.0819026340796595,0.27983752559628,0.784321840788262,-0.858856162272114,0.695050894112795,0,-0.768504492876033,1.98425356442979,0.718257738078973,-6.27767558930841,4.74066660355635,0.0183363703269,0.292033658912724,0.952947224429868,-0.792479052514336,0.829151793168136,0,-2.07228594092488,5.62815407506304,0.731381790256754,-17.6985467739327,13.5539748920829,-0.0474618723039221,0.135911840141425,0.744539689355758,-0.424813635603006,0.329889890995162,0.0547627811907252,0.595960715740187,0.931203527302978,-1.59988943091629,1.70941499329774,0.0183363703269,0.292033658912724,0.952947224429868,-0.792479052514336,0.829151793168136
0,25.4285714285714,25,0,-1.04859860910687,2.03635072849821,0.628542692473705,-6.28320480276916,4.18600758455541,0.169520617873029,0.575574664573924,0.780193552131894,-1.31004115993317,1.64908239567922,0,-1.70409987998711,3.3928153457305,0.636812918810761,-10.4256093793901,7.01740961941586,0.0144265879210795,0.291348850166709,0.962424802129144,-0.734509474150988,0.763362649993147,0,-0.972323624933492,1.96905357342097,0.642370584538663,-6.03393697416422,4.08928972429723,0.0746739914380482,0.282948048781355,0.802378098120371,-0.652667123188041,0.802015106064138,0,-3.04012463470809,6.39489165762164,0.654545399492111,-19.4787169706525,13.3984677012363,0.000327173056613826,0.142781312275027,0.998260319244603,-0.366703874745886,0.367358220859114,0.169520617873029,0.575574664573924,0.780193552131894,-1.31004115993317,1.64908239567922,0.0746739914380482,0.282948048781355,0.802378098120371,-0.652667123188041,0.802015106064138
