"index","bt","k","d","su","sv","p","id","pet_int_avg","pet_slope_avg","pet_st_int_avg","pet_st_slope_avg","pet_st_conv_int_avg","pet_st_conv_slope_avg","peese_int_avg","peese_slope_avg","peese_st_int_avg","peese_st_slope_avg","peese_st_conv_int_avg","peese_st_conv_slope_avg","pet_int_max","pet_slope_max","pet_st_int_max","pet_st_slope_max","pet_st_conv_int_max","pet_st_conv_slope_max","peese_int_max","peese_slope_max","peese_st_int_max","peese_st_slope_max","peese_st_conv_int_max","peese_st_conv_slope_max","abs_pet_int_avg","abs_pet_slope_avg","abs_pet_st_int_avg","abs_pet_st_slope_avg","abs_pet_st_conv_int_avg","abs_pet_st_conv_slope_avg","abs_peese_int_avg","abs_peese_slope_avg","abs_peese_st_int_avg","abs_peese_st_slope_avg","abs_peese_st_conv_int_avg","abs_peese_st_conv_slope_avg","abs_pet_int_max","abs_pet_slope_max","abs_pet_st_int_max","abs_pet_st_slope_max","abs_pet_st_conv_int_max","abs_pet_st_conv_slope_max","abs_peese_int_max","abs_peese_slope_max","abs_peese_st_int_max","abs_peese_st_slope_max","abs_peese_st_conv_int_max","abs_peese_st_conv_slope_max"
920,"pb_no_orb_mod",70,0.5,0.01,0.01,"medium","pb_no_orb_mod_k_70_d0.50_su0.01_sv0.01_medium",0.376890275591633,0.749676647122253,0.221803959309894,0.443364430396303,0.445433333326294,0.901335013471312,0.452155187411914,1.77578965260636,0.244077043732965,2.09523342504047,0.49058607494594,5.90085476951376,0.650989442242344,2.05818475873505,0.372029803090329,1.72557853267447,0.752678815767419,4.37360888967098,0.588894486225477,4.78810396859448,0.318403403051247,7.57090899929266,0.642206933896563,298.86811361433,0.376890275591633,0.760678731212893,0.221803959309894,0.50659434528435,0.445433333326294,1.0350071307762,0.452155187411914,1.79987583985154,0.244077043732965,2.38415601462302,0.49058607494594,7.37062411808624,0.650989442242344,2.05818475873505,0.372029803090329,1.72557853267447,0.752678815767419,4.37360888967098,0.588894486225477,4.78810396859448,0.318403403051247,7.57090899929266,0.642206933896563,298.86811361433
921,"pb_no_orb_mod",70,0.5,0.01,0.01,"large","pb_no_orb_mod_k_70_d0.50_su0.01_sv0.01_large",0.402654248764343,0.695890160907602,0.229628179390121,0.359377459214683,0.461278876239443,0.726518562717161,0.459083042035296,2.03565159227331,0.243976809570047,2.13325755725614,0.490379621154229,6.07891367693067,0.62477562038563,2.29617231099474,0.332593310042052,1.77223187205937,0.67133809741129,4.54781545841656,0.583808963448674,6.81211994432636,0.303432604047685,11.5786168639423,0.611534619555284,5084.21542878282,0.402654248764343,0.715442047134054,0.229628179390121,0.455545268943366,0.461278876239443,0.926932087494017,0.459083042035296,2.09040166892044,0.243976809570047,2.65610849296817,0.490379621154229,9.03478890587061,0.62477562038563,2.29617231099474,0.332593310042052,1.77223187205937,0.67133809741129,4.54781545841656,0.583808963448674,6.81211994432636,0.303432604047685,11.5786168639423,0.611534619555284,5084.21542878282
922,"pb_no_orb_mod",70,0.5,0.01,0.06,"small","pb_no_orb_mod_k_70_d0.50_su0.01_sv0.06_small",0.285858153881538,0.946475305924178,0.240270407432031,0.380875031042576,0.482886237744221,0.771040533698083,0.43287644604389,1.4589236996031,0.270562077578329,1.14171511311947,0.544465381982157,2.53983935555777,0.721432466766013,2.57620913620956,0.447940056950543,1.95195248271729,0.910992459917628,5.26733208068433,0.66038145361475,4.03264201499356,0.377579126974192,5.94763245764374,0.76420987481802,94.8242496406271,0.292146178669105,0.954670650669063,0.240347147906143,0.487289312895279,0.483041949612098,0.994040321992786,0.43287644604389,1.47051156772247,0.270562077578329,1.46581173186065,0.544465381982157,3.48567782256034,0.721432466766013,2.57620913620956,0.447940056950543,1.95195248271729,0.910992459917628,5.26733208068433,0.66038145361475,4.03264201499356,0.377579126974192,5.94763245764374,0.76420987481802,94.8242496406271
923,"pb_no_orb_mod",70,0.5,0.01,0.06,"medium","pb_no_orb_mod_k_70_d0.50_su0.01_sv0.06_medium",0.349480482939232,0.984418207839594,0.234365301316634,0.425974016570821,0.470883839357503,0.864897831221346,0.451586487686165,2.25702876318661,0.256469100196279,1.94961867848408,0.515759673854671,5.25719647114539,0.700924001706085,3.23470955985923,0.412590762953313,2.60052405217735,0.836945920621634,8.66962680675068,0.617444633851104,7.22742370539209,0.334548636753954,11.6784089986394,0.675362228133678,5455.97101629207,0.350004605901417,1.00081099034706,0.234388977806635,0.563937405463137,0.470931844621524,1.15801620958073,0.451586487686165,2.29454758366964,0.256469100196279,2.58194931161683,0.515759673854671,8.55059463370053,0.700924001706085,3.23470955985923,0.412590762953313,2.60052405217735,0.836945920621634,8.66962680675068,0.617444633851104,7.22742370539209,0.334548636753954,11.6784089986394,0.675362228133678,5455.97101629207
924,"pb_no_orb_mod",70,0.5,0.01,0.06,"large","pb_no_orb_mod_k_70_d0.50_su0.01_sv0.06_large",0.373082790457684,1.01090093823143,0.238455832874574,0.386552788152294,0.479176607297518,0.782771377181042,0.457981371247041,2.8509555987287,0.254499361286939,2.20308891946202,0.511752535571337,6.4175277305099,0.712765531628619,3.125475098058,0.394032388086931,2.53593644764359,0.79830395950851,8.26199016071687,0.63437842698119,9.05372890806211,0.331575919567932,14.9133753885202,0.669246952244305,53740.7291644717,0.373082790457684,1.03089461451125,0.238455832874574,0.556071844564999,0.479176607297518,1.14102830725425,0.457981371247041,2.91017865043125,0.254499361286939,3.16704738094014,0.511752535571337,13.126161589809,0.712765531628619,3.125475098058,0.394032388086931,2.53593644764359,0.79830395950851,8.26199016071687,0.63437842698119,9.05372890806211,0.331575919567932,14.9133753885202,0.669246952244305,53740.7291644717
925,"pb_no_orb_mod",70,0.5,0.01,0.11,"small","pb_no_orb_mod_k_70_d0.50_su0.01_sv0.11_small",0.240539165346885,1.09642402806449,0.251134845645512,0.327566880136092,0.504945519113773,0.661049208936653,0.413362679176484,1.66596557778424,0.277658147353603,0.964257303904523,0.558926086563697,2.08158455483949,0.803265578124943,3.08251918845881,0.524753149249813,2.06918554837038,1.07382359615374,5.7816291535241,0.714704452437545,4.7149400948374,0.422034646689735,6.12118671405544,0.856707597785877,107.210625815554,0.259422903626473,1.10758492662961,0.251269534889336,0.501028816973377,0.5052191756758,1.02321636388196,0.413362679176484,1.68167593825695,0.277658147353603,1.48745253886785,0.558926086563697,3.55478203777101,0.803265578124943,3.08251918845881,0.524753149249813,2.06918554837038,1.07382359615374,5.7816291535241,0.714704452437545,4.7149400948374,0.422034646689735,6.12118671405544,0.856707597785877,107.210625815554
926,"pb_no_orb_mod",70,0.5,0.01,0.11,"medium","pb_no_orb_mod_k_70_d0.50_su0.01_sv0.11_medium",0.306880069494781,1.22734378040298,0.240282510679053,0.409251529388364,0.482885443119041,0.82998351223032,0.436231186545786,2.76834589839403,0.261732512412938,1.85368279765761,0.526463811775528,4.86401564479746,0.739253764584944,3.6501515739978,0.456740457872512,2.77178957828692,0.929453688144521,9.84036173227234,0.682864767135915,8.01967299041041,0.371860922832438,12.0915117100192,0.752329400918699,7306.89498764515,0.309438399155624,1.24558586188259,0.240326418695979,0.62643974934419,0.482974530878223,1.29426852795693,0.436231186545786,2.80982065590537,0.261732512412938,2.84432648276777,0.526463811775528,10.3787002683576,0.739253764584944,3.6501515739978,0.456740457872512,2.77178957828692,0.929453688144521,9.84036173227234,0.682864767135915,8.01967299041041,0.371860922832438,12.0915117100192,0.752329400918699,7306.89498764515
927,"pb_no_orb_mod",70,0.5,0.01,0.11,"large","pb_no_orb_mod_k_70_d0.50_su0.01_sv0.11_large",0.334068987997691,1.30793853175851,0.243939894654046,0.381231336866417,0.490304692881359,0.771733894064206,0.445412323485914,3.63673505911555,0.259916799580758,2.14972204633629,0.522767157577646,6.15738480639492,0.732157593992999,3.88614288027665,0.419130376138349,2.82344000903058,0.850589616426561,10.2208899086848,0.625678098687861,12.0233040670116,0.353282041821819,18.6160000614638,0.713938650615368,736804.204057757,0.334344163346505,1.32792401874214,0.243939894654046,0.660152183098501,0.490304692881359,1.36878411656171,0.445412323485914,3.69594789644957,0.259916799580758,3.72843265753789,0.522767157577646,19.6452420661524,0.732157593992999,3.88614288027665,0.419130376138349,2.82344000903058,0.850589616426561,10.2208899086848,0.625678098687861,12.0233040670116,0.353282041821819,18.6160000614638,0.713938650615368,736804.204057757
928,"pb_no_orb_mod",70,0.5,0.06,0.01,"small","pb_no_orb_mod_k_70_d0.50_su0.06_sv0.01_small",0.201983165571706,1.16538562576101,0.22939563259316,0.411285087345519,0.460834699065135,0.834266803039248,0.38679574767283,1.76074602691251,0.26263602044833,1.21502119313496,0.528329716852973,2.74039469832985,0.811198074281115,3.15601408631516,0.572672851636574,2.28868158657986,1.1769788899992,6.85440671640997,0.719272633791419,5.0107082012994,0.438283747101762,7.09688356470674,0.890722732006392,213.758530496891,0.232270538564354,1.17777814916049,0.229855899969158,0.564126882712698,0.461767453477951,1.15848657125535,0.38679574767283,1.78008686968433,0.26263602044833,1.6799055932944,0.528329716852973,4.20786977115691,0.811198074281115,3.15601408631516,0.572672851636574,2.28868158657986,1.1769788899992,6.85440671640997,0.719272633791419,5.0107082012994,0.438283747101762,7.09688356470674,0.890722732006392,213.758530496891
929,"pb_no_orb_mod",70,0.5,0.06,0.01,"medium","pb_no_orb_mod_k_70_d0.50_su0.06_sv0.01_medium",0.253294039422771,1.36709575050551,0.227141912839894,0.425128974900923,0.456244162900484,0.863130644252413,0.398714561313585,3.05600576889235,0.24947924341009,1.92213338371694,0.501555548688341,5.14215922094051,0.680328283216115,3.74250725760606,0.457755059644394,2.75523462949214,0.931589864252129,9.72117630115318,0.643914924445641,9.67791927394152,0.379212712102771,12.0027462989125,0.767554575795323,6862.36235029807,0.259333026500058,1.3768140403734,0.227189229065834,0.642821485539306,0.456340019813296,1.33038716860337,0.398714561313585,3.08160192517762,0.24947924341009,2.89733149927099,0.501555548688341,10.7892673559808,0.680328283216115,3.74250725760606,0.457755059644394,2.75523462949214,0.931589864252129,9.72117630115318,0.643914924445641,9.67791927394152,0.379212712102771,12.0027462989125,0.767554575795323,6862.36235029807
930,"pb_no_orb_mod",70,0.5,0.06,0.01,"large","pb_no_orb_mod_k_70_d0.50_su0.06_sv0.01_large",0.277554692584596,1.49308623955612,0.232761599201521,0.371373118087423,0.467629674747345,0.751315227618219,0.405856646994159,4.11338832510089,0.24827029540117,2.10403466193018,0.499097005797675,5.94165736897287,0.734342848427782,4.58384281786962,0.444897679581992,2.69105035993909,0.904548498000647,9.2714821918531,0.630737730304164,12.470821530093,0.34737264830604,16.0164796920925,0.701755320561673,117235.380175084,0.28097944325826,1.51315223122514,0.232761599201521,0.679150517869077,0.467629674747345,1.41112120325905,0.405856646994159,4.18468880849657,0.24827029540117,3.80522694103681,0.499097005797675,20.752513757516,0.734342848427782,4.58384281786962,0.444897679581992,2.69105035993909,0.904548498000647,9.2714821918531,0.630737730304164,12.470821530093,0.34737264830604,16.0164796920925,0.701755320561673,117235.380175084
931,"pb_no_orb_mod",70,0.5,0.06,0.06,"small","pb_no_orb_mod_k_70_d0.50_su0.06_sv0.06_small",0.136007812974925,1.38571573976426,0.241180039285017,0.364376765478643,0.484732297316159,0.736890028262765,0.358812528018684,2.0651383266842,0.270725262329891,1.07296593382965,0.544798059743668,2.35796469651035,0.772766882416164,4.15351497575972,0.582756854136359,2.31893598116388,1.1988553024488,7.01462343997644,0.707885551288924,6.05958034477993,0.462380906283423,6.84758666713847,0.941385522826914,179.208429948684,0.20783686549816,1.39452037020623,0.242250363671831,0.577125527043803,0.486904427255376,1.18663152411057,0.359188129844757,2.0803911176349,0.270725262329891,1.71833298718991,0.544798059743668,4.34721214141543,0.831815521084037,4.15351497575972,0.582756854136359,2.31893598116388,1.1988553024488,7.01462343997644,0.707885551288924,6.05958034477993,0.462380906283423,6.84758666713847,0.941385522826914,179.208429948684
932,"pb_no_orb_mod",70,0.5,0.06,0.06,"medium","pb_no_orb_mod_k_70_d0.50_su0.06_sv0.06_medium",0.214543793385683,1.61258058577161,0.235333139959281,0.410708166838118,0.472846307762493,0.833020085325623,0.387472495008879,3.5740433973554,0.257138881114261,1.83770729668438,0.517121417161864,4.80076415169731,0.733132060633674,4.28672932107634,0.507682870210113,3.18047094877333,1.03732581109839,13.2542890777704,0.678986107958161,9.51717720608073,0.407947045760162,13.8336167422142,0.827264852487029,25044.9628631963,0.231655791850857,1.62592750323562,0.235467442519978,0.705430015027084,0.473118645337636,1.47011461013283,0.387472495008879,3.61214508662807,0.257138881114261,3.18067400763603,0.517121417161864,13.2562351728543,0.733132060633674,4.28672932107634,0.507682870210113,3.18047094877333,1.03732581109839,13.2542890777704,0.678986107958161,9.51717720608073,0.407947045760162,13.8336167422142,0.827264852487029,25044.9628631963
933,"pb_no_orb_mod",70,0.5,0.06,0.06,"large","pb_no_orb_mod_k_70_d0.50_su0.06_sv0.06_large",0.246988127844038,1.76378902647695,0.241091341811561,0.359005230472696,0.48452359495517,0.725749971891447,0.399548814613008,4.82539093230299,0.256362775274715,1.99478098469868,0.515540340541625,5.45051859805148,0.858685426993276,4.97346059412229,0.49322595908061,3.3814950796165,1.00657592605505,15.3212766226951,0.694343308145762,14.8199144972117,0.378523919288244,21.467290497369,0.766122515589586,5533019.69445913,0.256114341204774,1.7854584580078,0.241108277726437,0.745931018751383,0.484557960350883,1.56201122806582,0.399548814613008,4.89731920496819,0.256362775274715,4.15936782641336,0.515540340541625,26.7063762991631,0.858685426993276,4.97346059412229,0.49322595908061,3.3814950796165,1.00657592605505,15.3212766226951,0.694343308145762,14.8199144972117,0.378523919288244,21.467290497369,0.766122515589586,5533019.69445913
