"id","avg_perc_out_selected","avg_num_out_selected","avg_perc_stud_selected","avg_num_study_selected","avg_avg_n_out_per_study","avg_min_n_out_per_study","avg_max_n_out_per_study"
"pb_str_orb_str_k_15_d0.20_su0.11_sv0.06_large",26.9577777777778,12.131,80.8733333333333,12.131,1,1,1
"pb_str_orb_str_k_15_d0.20_su0.11_sv0.11_small",22.36,10.062,67.08,10.062,1,1,1
"pb_str_orb_str_k_15_d0.20_su0.11_sv0.11_medium",25.7066666666667,11.568,77.12,11.568,1,1,1
"pb_str_orb_str_k_15_d0.20_su0.11_sv0.11_large",26.52,11.934,79.56,11.934,1,1,1
"pb_str_orb_str_k_15_d0.50_su0.01_sv0.01_small",27.6533333333333,12.444,82.96,12.444,1,1,1
"pb_str_orb_str_k_15_d0.50_su0.01_sv0.01_medium",31.6066666666667,14.223,94.82,14.223,1,1,1
"pb_str_orb_str_k_15_d0.50_su0.01_sv0.01_large",32.6266666666667,14.682,97.88,14.682,1,1,1
"pb_str_orb_str_k_15_d0.50_su0.01_sv0.06_small",27.3088888888889,12.289,81.9266666666667,12.289,1,1,1
"pb_str_orb_str_k_15_d0.50_su0.01_sv0.06_medium",31.0866666666667,13.989,93.26,13.989,1,1,1
"pb_str_orb_str_k_15_d0.50_su0.01_sv0.06_large",31.9533333333333,14.379,95.86,14.379,1,1,1
"pb_str_orb_str_k_15_d0.50_su0.01_sv0.11_small",26.9244444444444,12.116,80.7733333333333,12.116,1,1,1
"pb_str_orb_str_k_15_d0.50_su0.01_sv0.11_medium",30.5577777777778,13.751,91.6733333333333,13.751,1,1,1
"pb_str_orb_str_k_15_d0.50_su0.01_sv0.11_large",31.3755555555556,14.119,94.1266666666667,14.119,1,1,1
"pb_str_orb_str_k_15_d0.50_su0.06_sv0.01_small",26.1977777777778,11.789,78.5933333333333,11.789,1,1,1
"pb_str_orb_str_k_15_d0.50_su0.06_sv0.01_medium",29.7955555555556,13.408,89.3866666666667,13.408,1,1,1
"pb_str_orb_str_k_15_d0.50_su0.06_sv0.01_large",30.9044444444444,13.907,92.7133333333333,13.907,1,1,1
"pb_str_orb_str_k_15_d0.50_su0.06_sv0.06_small",26.3977777777778,11.879,79.1933333333333,11.879,1,1,1
"pb_str_orb_str_k_15_d0.50_su0.06_sv0.06_medium",29.5577777777778,13.301,88.6733333333333,13.301,1,1,1
"pb_str_orb_str_k_15_d0.50_su0.06_sv0.06_large",30.6,13.77,91.8,13.77,1,1,1
"pb_str_orb_str_k_15_d0.50_su0.06_sv0.11_small",26.3066666666667,11.838,78.92,11.838,1,1,1
"pb_str_orb_str_k_15_d0.50_su0.06_sv0.11_medium",29.3177777777778,13.193,87.9533333333333,13.193,1,1,1
"pb_str_orb_str_k_15_d0.50_su0.06_sv0.11_large",30.3688888888889,13.666,91.1066666666667,13.666,1,1,1
