"id","id_rollup_psss","bt","k","delta_00","sigma2_u","sigma2_v","psss","rej_pet_slope","rej_pet_int","bias_pet_int","mse_pet_int","rej_peese_slope","rej_peese_int","bias_peese_int","mse_peese_int","rej_pet_st_slope","rej_pet_st_int","bias_pet_st_int","mse_pet_st_int","rej_peese_st_slope","rej_peese_st_int","bias_peese_st_int","mse_peese_st_int","bias_corrected_smd","mse_corrected_smd","bias_corrected_st_smd","mse_corrected_st_smd","bias_corrected_smd_subset","mse_corrected_smd_subset","bias_corrected_st_smd_subset","mse_corrected_st_smd_subset","subset_size","k_cat","sigma2_u_cat","sigma2_v_cat"
"pb_no_orb_mod_k_15_d0.00_su0.06_sv0.06_small","pb_no_orb_mod_k_15_d0.00_su0.06_sv0.06","pb_no_orb_mod",15,0,0.06,0.06,"small",0.071,0.056,-0.0117028910881876,0.428883203482744,0.075,0.058,-0.00581385251355069,0.116569437102225,0.0550550550550551,0.0530530530530531,-0.0126135980948264,0.435204841722678,0.051,0.057,-0.0057609325364619,0.114992405651272,-0.0393801532294544,0.373400136780891,-0.0441179821618836,0.370334323076124,-0.296346387140149,1.17473512917934,-0.287748776945081,1.1821009513257,71,"small","medium","medium"
"pb_no_orb_mod_k_15_d0.00_su0.06_sv0.11_small","pb_no_orb_mod_k_15_d0.00_su0.06_sv0.11","pb_no_orb_mod",15,0,0.06,0.11,"small",0.075,0.054,-0.0131356902750589,0.479419573672601,0.078,0.056,-0.00767280018935203,0.130872081417837,0.0490981963927856,0.0531062124248497,-0.0136593607163508,0.480757346126566,0.0530530530530531,0.0500500500500501,-0.00763068129291054,0.126968806911053,-0.044565869841903,0.412004233568373,-0.0450275093674802,0.411696374403785,-0.383921157792773,1.35611264216497,-0.333839908977699,1.36577114991453,75,"small","medium","large"
"pb_no_orb_mod_k_15_d0.00_su0.11_sv0.01_small","pb_no_orb_mod_k_15_d0.00_su0.11_sv0.01","pb_no_orb_mod",15,0,0.11,0.01,"small",0.083,0.061,-0.0189867088289971,0.517980976201544,0.091,0.058,-0.00897732435345222,0.140736427101952,0.064128256513026,0.0561122244488978,-0.014938768135911,0.531947507484002,0.0610610610610611,0.0550550550550551,-0.00726755855925762,0.139971976545661,-0.0516334936803752,0.447156999122715,-0.0517871836097599,0.448922494784211,-0.4415988672276,1.34537069136388,-0.41373124299431,1.32366965228228,83,"small","large","small"
"pb_no_orb_mod_k_15_d0.00_su0.11_sv0.06_small","pb_no_orb_mod_k_15_d0.00_su0.11_sv0.06","pb_no_orb_mod",15,0,0.11,0.06,"small",0.076,0.053,-0.0206367816271365,0.566552449838011,0.087,0.053,-0.0103449640843304,0.153712495849641,0.047047047047047,0.0520520520520521,-0.0161686258839024,0.568880382655887,0.0560560560560561,0.0500500500500501,-0.00727701530277097,0.149306406521083,-0.0510108118552508,0.496246062763919,-0.050699562000069,0.484627380405134,-0.487130071646938,1.55526879363833,-0.454858379658815,1.58294922444209,76,"small","large","medium"
"pb_no_orb_mod_k_15_d0.00_su0.11_sv0.11_small","pb_no_orb_mod_k_15_d0.00_su0.11_sv0.11","pb_no_orb_mod",15,0,0.11,0.11,"small",0.076,0.059,-0.0186548173108368,0.61511519737745,0.088,0.061,-0.00959330488007938,0.16613414617013,0.053,0.05,-0.0184377777765963,0.611684375984358,0.053,0.051,-0.00849658828477337,0.160313720083256,-0.0554458259879582,0.526753573232331,-0.0567258243906904,0.515329552147251,-0.451958441588583,1.66603354738663,-0.429797268472763,1.70945401632899,76,"small","large","large"
"pb_no_orb_mod_k_15_d0.00_su0.01_sv0.01_medium","pb_no_orb_mod_k_15_d0.00_su0.01_sv0.01","pb_no_orb_mod",15,0,0.01,0.01,"medium",0.069,0.052,-0.00624213042003478,0.110713836498348,0.0670670670670671,0.0500500500500501,-0.00468338584633227,0.0303382051360623,0.057,0.05,-0.00538587898586994,0.111503419215328,0.057,0.05,-0.00402018786008427,0.0302782211940592,-0.0222334448302791,0.0947230876508937,-0.0206681033733979,0.0955741409454065,-0.1663965560189,0.28017665501465,-0.158217438421772,0.287779465567529,69,"small","small","small"
"pb_no_orb_mod_k_15_d0.00_su0.01_sv0.06_medium","pb_no_orb_mod_k_15_d0.00_su0.01_sv0.06","pb_no_orb_mod",15,0,0.01,0.06,"medium",0.058,0.042,-0.0189020277482513,0.146483960461665,0.056,0.035,-0.0108637666654793,0.0405324216250148,0.041,0.038,-0.018573387143745,0.146297057010448,0.037,0.035,-0.0105584614449615,0.0401788591004625,-0.0346912971664706,0.126128930648537,-0.0342419828621752,0.125852042123464,-0.245776465249546,0.443877391346812,-0.235291357204052,0.428296643338233,58,"small","small","medium"
"pb_no_orb_mod_k_15_d0.00_su0.01_sv0.11_medium","pb_no_orb_mod_k_15_d0.00_su0.01_sv0.11","pb_no_orb_mod",15,0,0.01,0.11,"medium",0.054,0.038,-0.0185553779149662,0.17707711011104,0.051,0.03,-0.0107622587008752,0.0489324756332713,0.035,0.032,-0.0181064070085063,0.17613497393389,0.0361083249749248,0.0270812437311936,-0.0107488040459249,0.0482564497650115,-0.0358053186436667,0.152785070724629,-0.0364958278216316,0.150061372327632,-0.310069200505777,0.617072668394463,-0.304195107633002,0.585223266329732,54,"small","small","large"
"pb_no_orb_mod_k_15_d0.00_su0.06_sv0.01_medium","pb_no_orb_mod_k_15_d0.00_su0.06_sv0.01","pb_no_orb_mod",15,0,0.06,0.01,"medium",0.072,0.051,-0.00725962292881791,0.221084414051542,0.0840840840840841,0.0540540540540541,-0.00542628005700201,0.0606375683576886,0.056,0.058,-0.00370059396202018,0.229942056253333,0.057,0.054,-0.00371124571759172,0.0618893692935141,-0.0308822950609122,0.185519119523337,-0.0269671677701586,0.192563091178426,-0.298420649757506,0.615817224181507,-0.278740221526688,0.629177719926993,72,"small","medium","small"
"pb_no_orb_mod_k_15_d0.00_su0.06_sv0.06_medium","pb_no_orb_mod_k_15_d0.00_su0.06_sv0.06","pb_no_orb_mod",15,0,0.06,0.06,"medium",0.077,0.062,-0.0167162806225313,0.261023580562647,0.086,0.054,-0.0103846186357066,0.0711148793834927,0.058,0.054,-0.0126164978603743,0.265474130532784,0.055,0.055,-0.00802741566180223,0.0715140232521269,-0.043063166619567,0.219173122584629,-0.0395405120750042,0.220329547387357,-0.228475805723066,0.717674661865095,-0.218226680427825,0.703151287962516,77,"small","medium","medium"
"pb_no_orb_mod_k_15_d0.00_su0.06_sv0.11_medium","pb_no_orb_mod_k_15_d0.00_su0.06_sv0.11","pb_no_orb_mod",15,0,0.06,0.11,"medium",0.081,0.051,-0.0194436584209574,0.294694252975417,0.084,0.056,-0.0118236569536412,0.0803749293773628,0.0540540540540541,0.0500500500500501,-0.0155034351996948,0.299666364224984,0.053,0.052,-0.00984233663079492,0.0808457038107146,-0.0502917921180507,0.242011586503196,-0.0430615335954605,0.249029141892344,-0.249233911045718,0.756356029935939,-0.193367227204394,0.80132414402904,81,"small","medium","large"
"pb_no_orb_mod_k_15_d0.00_su0.11_sv0.01_medium","pb_no_orb_mod_k_15_d0.00_su0.11_sv0.01","pb_no_orb_mod",15,0,0.11,0.01,"medium",0.073,0.051,-0.0085583482986439,0.31089637419571,0.09,0.054,-0.00619534218905984,0.0853506574091231,0.059,0.053,-0.00174818971479605,0.322925883444654,0.057,0.053,-0.00285416055659788,0.0870909911249184,-0.0367060287804672,0.26352296877845,-0.0321268255782821,0.26820897784338,-0.252011724988935,0.803620187461368,-0.2000548063211,0.798919872423514,73,"small","large","small"
"pb_no_orb_mod_k_15_d0.00_su0.11_sv0.06_medium","pb_no_orb_mod_k_15_d0.00_su0.11_sv0.06","pb_no_orb_mod",15,0,0.11,0.06,"medium",0.08,0.062,-0.0178750877369952,0.357947070981957,0.097,0.059,-0.0115095490816784,0.0970345934458102,0.064,0.061,-0.0103695373929257,0.364992640859012,0.059,0.057,-0.00743895923566182,0.0977922953277528,-0.0486044655996079,0.301628360517399,-0.041433445981442,0.304881425665891,-0.300573651406003,0.934315104756357,-0.262892495677799,0.924254377941294,80,"small","large","medium"
"pb_no_orb_mod_k_15_d0.00_su0.11_sv0.11_medium","pb_no_orb_mod_k_15_d0.00_su0.11_sv0.11","pb_no_orb_mod",15,0,0.11,0.11,"medium",0.091,0.065,-0.0185129000422586,0.395881627880947,0.097,0.058,-0.0118993833321031,0.107196950581101,0.059,0.062,-0.0109406862117708,0.402701025502612,0.059,0.052,-0.00759489517832049,0.107899405244322,-0.0552171871347479,0.324658676252196,-0.0447065191780176,0.332549595406811,-0.30364519501054,0.981515351233769,-0.251066793433375,0.97387353440718,91,"small","large","large"
"pb_no_orb_mod_k_15_d0.00_su0.01_sv0.01_large","pb_no_orb_mod_k_15_d0.00_su0.01_sv0.01","pb_no_orb_mod",15,0,0.01,0.01,"large",0.0731462925851703,0.0531062124248497,-0.0205369624195156,0.0782276090718714,0.078,0.047,-0.0088300898181236,0.020871338872681,0.052,0.047,-0.0201951007071599,0.0775356031770268,0.06,0.047,-0.00854615754233081,0.0205778679060503,-0.0313671687787796,0.0684083331210048,-0.0304304619593748,0.0680870739176064,-0.20952588861367,0.249705949945258,-0.208368621594167,0.25036636070902,75,"small","small","small"
"pb_no_orb_mod_k_15_d0.00_su0.01_sv0.06_large","pb_no_orb_mod_k_15_d0.00_su0.01_sv0.06","pb_no_orb_mod",15,0,0.01,0.06,"large",0.063,0.042,-0.0214614742600343,0.114130090190986,0.064,0.04,-0.00955087301215771,0.0310714680335091,0.048,0.038,-0.0215431736161926,0.112264811898731,0.051,0.04,-0.00918844479411719,0.0302264764586976,-0.0348088830647856,0.0996103040071462,-0.0346593381785655,0.0978615752879212,-0.335629979221056,0.395757221171158,-0.331694285415888,0.392157256122456,63,"small","small","medium"
"pb_no_orb_mod_k_15_d0.00_su0.01_sv0.11_large","pb_no_orb_mod_k_15_d0.00_su0.01_sv0.11","pb_no_orb_mod",15,0,0.01,0.11,"large",0.059,0.041,-0.0231505342300438,0.146406063366353,0.069,0.04,-0.0103482703115219,0.0399993677375539,0.0380761523046092,0.0390781563126252,-0.0232407029309602,0.142740634922583,0.0410821643286573,0.0400801603206413,-0.00953179948312367,0.0385904150287089,-0.0373560354462617,0.128387771431263,-0.0377330936121357,0.124519986758926,-0.301447971036111,0.492304629541977,-0.285557772449018,0.480117824286514,59,"small","small","large"
"pb_no_orb_mod_k_15_d0.00_su0.06_sv0.01_large","pb_no_orb_mod_k_15_d0.00_su0.06_sv0.01","pb_no_orb_mod",15,0,0.06,0.01,"large",0.077,0.054,-0.0230995307130891,0.169414999769853,0.0870870870870871,0.0620620620620621,-0.0105951476918938,0.0464044204097853,0.056,0.052,-0.0232584315318226,0.166086560781072,0.058,0.055,-0.0099574983860409,0.0448502560993395,-0.0401603167673433,0.147035466482664,-0.0400393215856517,0.1440254312789,-0.332602675800974,0.584739867462123,-0.330337501817312,0.583142351603047,77,"small","medium","small"
"pb_no_orb_mod_k_15_d0.00_su0.06_sv0.06_large","pb_no_orb_mod_k_15_d0.00_su0.06_sv0.06","pb_no_orb_mod",15,0,0.06,0.06,"large",0.076,0.056,-0.0234429294740229,0.213286631737525,0.087,0.054,-0.0102276625783475,0.0582317538156515,0.053,0.048,-0.0244543504129106,0.209357727839069,0.057,0.051,-0.0100242183691668,0.0560003838593985,-0.0437583953776918,0.182376714158866,-0.0460722415769806,0.176060485115602,-0.315073330531395,0.658198732760774,-0.303152814706357,0.665399510987287,76,"small","medium","medium"
"pb_no_orb_mod_k_15_d0.00_su0.06_sv0.11_large","pb_no_orb_mod_k_15_d0.00_su0.06_sv0.11","pb_no_orb_mod",15,0,0.06,0.11,"large",0.076,0.055,-0.0228698783660212,0.246608310825412,0.095,0.049,-0.0101710971585235,0.0671744137477097,0.055,0.048,-0.0240109436668162,0.238829478215347,0.0600600600600601,0.047047047047047,-0.00987734275793304,0.0639082050241854,-0.0450893503816133,0.210745642369642,-0.0478790116159006,0.200705173798571,-0.316045359809421,0.765830075571592,-0.302548328550308,0.763554742100655,76,"small","medium","large"
"pb_no_orb_mod_k_15_d0.00_su0.11_sv0.01_large","pb_no_orb_mod_k_15_d0.00_su0.11_sv0.01","pb_no_orb_mod",15,0,0.11,0.01,"large",0.0750750750750751,0.0530530530530531,-0.0245876576631167,0.257415694198922,0.092,0.063,-0.0121884506731456,0.0709196086175127,0.047,0.052,-0.0256333779206061,0.249693720263153,0.05,0.051,-0.0107083487666002,0.0672903857512967,-0.0443483617853214,0.225012561245507,-0.0465283214417646,0.2149528775865,-0.404988310445836,0.86719897041366,-0.397275249251808,0.87673145795774,76,"small","large","small"
"pb_no_orb_mod_k_15_d0.00_su0.11_sv0.06_large","pb_no_orb_mod_k_15_d0.00_su0.11_sv0.06","pb_no_orb_mod",15,0,0.11,0.06,"large",0.084,0.055,-0.0253624162823787,0.305608675686591,0.095,0.058,-0.0114487081268158,0.0834131233493455,0.052,0.05,-0.0269862596995819,0.294780884370894,0.057,0.051,-0.0109795593116144,0.0784677584695411,-0.045269148507486,0.26804937783152,-0.0513712781433695,0.250349582044247,-0.420956603841214,0.940335519911586,-0.398996626484153,0.905600364777856,84,"small","large","medium"
"pb_no_orb_mod_k_15_d0.00_su0.11_sv0.11_large","pb_no_orb_mod_k_15_d0.00_su0.11_sv0.11","pb_no_orb_mod",15,0,0.11,0.11,"large",0.088,0.063,-0.0270157726527835,0.345671813185974,0.105,0.063,-0.0125761678446697,0.0940516282940251,0.0560560560560561,0.0520520520520521,-0.0271759180731254,0.330706841799657,0.062,0.047,-0.0116548839688512,0.0875118270417218,-0.0535441551796223,0.293695771809467,-0.055834590003734,0.275823129550853,-0.34450133105977,1.02236348142806,-0.326913056229142,0.980157192382964,88,"small","large","large"
"pb_no_orb_mod_k_15_d0.20_su0.01_sv0.01_small","pb_no_orb_mod_k_15_d0.20_su0.01_sv0.01","pb_no_orb_mod",15,0.2,0.01,0.01,"small",0.0587639311043566,0.0597771023302938,-0.0551513727715462,0.167383699217665,0.0667340748230536,0.163801820020222,0.0105509374800353,0.0448581584547655,0.0442655935613682,0.0764587525150905,0.0339007209798279,0.162240158679814,0.046046046046046,0.222222222222222,0.0616297031589854,0.0472898293982301,-0.0758656473119043,0.145905012802573,0.00441712813294304,0.128828458852669,-0.578949252291904,0.692531772719444,-0.530924612429871,0.616976406399085,71,"small","small","small"
"pb_no_orb_mod_k_15_d0.20_su0.01_sv0.06_small","pb_no_orb_mod_k_15_d0.20_su0.01_sv0.06","pb_no_orb_mod",15,0.2,0.01,0.06,"small",0.064,0.048,-0.0962043699923642,0.246120681250127,0.0661322645290581,0.104208416833667,-0.0135853858943475,0.0636308725058568,0.0391173520561685,0.0611835506519559,0.0325805961572883,0.236803570686943,0.0420841683366733,0.166332665330661,0.0561632987934111,0.0653198326043406,-0.118224265368377,0.218532812869177,-0.00403938177252375,0.186239134601833,-0.649789734468933,1.00999093806957,-0.578894941564327,0.892063660601133,64,"small","small","medium"
"pb_no_orb_mod_k_15_d0.20_su0.01_sv0.11_small","pb_no_orb_mod_k_15_d0.20_su0.01_sv0.11","pb_no_orb_mod",15,0.2,0.01,0.11,"small",0.068,0.038,-0.136898921741864,0.314803459769718,0.074,0.078,-0.0375425859985931,0.0805841178802152,0.037111334002006,0.0491474423269809,0.0261371544097259,0.295090620375161,0.0391173520561685,0.124373119358074,0.0492105459296661,0.0794144733198955,-0.156118835498879,0.287417487414169,-0.0136365206519928,0.23377782140347,-0.866090553966975,1.37204361433183,-0.726340091739708,1.10436498337264,68,"small","small","large"
"pb_no_orb_mod_k_15_d0.20_su0.06_sv0.01_small","pb_no_orb_mod_k_15_d0.20_su0.06_sv0.01","pb_no_orb_mod",15,0.2,0.06,0.01,"small",0.0960960960960961,0.0610610610610611,-0.170401891617192,0.35986270505305,0.109218436873747,0.110220440881764,-0.0559540066345533,0.0943340791549195,0.0630630630630631,0.0670670670670671,-0.00355436432801215,0.328135781388892,0.061,0.138,0.0323172090264505,0.0897776998063202,-0.195447558459931,0.322401660314956,-0.0411944245957156,0.268448461932343,-0.659188537392407,1.07553118857199,-0.557150060622055,0.877551754588007,97,"small","medium","small"
"pb_no_orb_mod_k_15_d0.20_su0.06_sv0.06_small","pb_no_orb_mod_k_15_d0.20_su0.06_sv0.06","pb_no_orb_mod",15,0.2,0.06,0.06,"small",0.092,0.061,-0.202110535026411,0.435832736597688,0.1,0.079,-0.0715482211463503,0.114610226431745,0.0522088353413655,0.0632530120481928,0.00297273106602206,0.38295454799097,0.054,0.115,0.0350159288023298,0.104805046546562,-0.225673903459373,0.396760395055656,-0.037178269461442,0.310541224177677,-0.854342413819376,1.47839487707907,-0.697344367677977,1.13104525852302,92,"small","medium","medium"
"pb_no_orb_mod_k_15_d0.20_su0.06_sv0.11_small","pb_no_orb_mod_k_15_d0.20_su0.06_sv0.11","pb_no_orb_mod",15,0.2,0.06,0.11,"small",0.09,0.051,-0.231335698961664,0.509819712506497,0.099,0.074,-0.0884082531558193,0.132623435475047,0.048,0.057,0.00211256981529589,0.44489100740412,0.0510510510510511,0.102102102102102,0.0324755281010266,0.119361976225864,-0.253790603749911,0.468605642267812,-0.0464607731069496,0.351467086505056,-1.04158337197582,1.87838466003113,-0.811198660601471,1.33561970958433,90,"small","medium","large"
"pb_no_orb_mod_k_15_d0.20_su0.11_sv0.01_small","pb_no_orb_mod_k_15_d0.20_su0.11_sv0.01","pb_no_orb_mod",15,0.2,0.11,0.01,"small",0.106,0.063,-0.257154246785731,0.527476189993948,0.125125125125125,0.0770770770770771,-0.105068135055588,0.136932302967814,0.0650650650650651,0.0600600600600601,-0.01933168665852,0.4570923193371,0.0620620620620621,0.101101101101101,0.0183146495548902,0.121498679500216,-0.283957329921393,0.477858171502555,-0.0644165684090464,0.369270816052433,-0.871637590738727,1.61293188035983,-0.704284731820323,1.21140703769971,106,"small","large","small"
"pb_no_orb_mod_k_15_d0.20_su0.11_sv0.06_small","pb_no_orb_mod_k_15_d0.20_su0.11_sv0.06","pb_no_orb_mod",15,0.2,0.11,0.06,"small",0.113,0.062,-0.291120374397166,0.630996634989864,0.118,0.077,-0.122047840969945,0.163886121868116,0.062,0.065,-0.0110761836696908,0.53451693738353,0.061,0.1,0.0218747749590713,0.141644714597211,-0.317551678346931,0.578374279023072,-0.0607475854093181,0.428060897894735,-1.06289351195416,2.12534321294916,-0.806440168468097,1.46780977522991,113,"small","large","medium"
"pb_no_orb_mod_k_15_d0.20_su0.11_sv0.11_small","pb_no_orb_mod_k_15_d0.20_su0.11_sv0.11","pb_no_orb_mod",15,0.2,0.11,0.11,"small",0.114,0.068,-0.325618069380381,0.737977590168799,0.124,0.074,-0.137374916046845,0.184517442822553,0.053,0.057,-0.00849818940031388,0.577797404914685,0.055,0.094,0.0224140179895901,0.15257294875958,-0.351691106996827,0.683837257796353,-0.0585631655030908,0.465408043662964,-1.20953656406611,2.64648748123303,-0.792826628224378,1.5220635106262,114,"small","large","large"
"pb_no_orb_mod_k_15_d0.20_su0.01_sv0.01_medium","pb_no_orb_mod_k_15_d0.20_su0.01_sv0.01","pb_no_orb_mod",15,0.2,0.01,0.01,"medium",0.0824120603015075,0.114572864321608,-0.0336814334157623,0.0741633508253298,0.0795568982880161,0.384692849949648,0.0152045370197937,0.0202376547499833,0.058,0.145,0.00738500191586722,0.0733330739330388,0.0570570570570571,0.439439439439439,0.0368804756063083,0.0211631333779814,-0.0555323701991778,0.0590215797847097,-0.0220127862246863,0.0515888035097938,-0.304586356336465,0.227047380794695,-0.276517221785869,0.2009604951179,87,"small","small","small"
"pb_no_orb_mod_k_15_d0.20_su0.01_sv0.06_medium","pb_no_orb_mod_k_15_d0.20_su0.01_sv0.06","pb_no_orb_mod",15,0.2,0.01,0.06,"medium",0.07,0.064,-0.070298907790594,0.126104102869405,0.069,0.205,-0.00599400368643221,0.0332966195570351,0.044,0.078,0.00269031709833453,0.123234117507684,0.045,0.257,0.0320009579658888,0.0343189722164422,-0.0917184155720836,0.105472539172758,-0.0286362171598886,0.090979143039074,-0.459000521009225,0.470146486458373,-0.409771500072198,0.42052393198803,70,"small","small","medium"
"pb_no_orb_mod_k_15_d0.20_su0.01_sv0.11_medium","pb_no_orb_mod_k_15_d0.20_su0.01_sv0.11","pb_no_orb_mod",15,0.2,0.01,0.11,"medium",0.074,0.043,-0.10916244479511,0.170369920607252,0.07,0.131,-0.0286293410650722,0.0444065768948058,0.0440881763527054,0.064128256513026,-0.00870035413805517,0.159609752199211,0.0401203610832497,0.184553660982949,0.0233109618875905,0.0438323745873443,-0.129430798827468,0.147871581499415,-0.0403030090178767,0.122902488195108,-0.649673060044382,0.71430927586308,-0.564988300243113,0.593301200122808,74,"small","small","large"
"pb_no_orb_mod_k_15_d0.20_su0.06_sv0.01_medium","pb_no_orb_mod_k_15_d0.20_su0.06_sv0.01","pb_no_orb_mod",15,0.2,0.06,0.01,"medium",0.0970970970970971,0.0760760760760761,-0.116751966133305,0.198735014070611,0.1,0.145,-0.0379837650303881,0.0527376955752055,0.061,0.093,-0.00285252107993739,0.191569846428643,0.059,0.178,0.0197542048961552,0.052209274931023,-0.142091562832314,0.170144113373862,-0.0436852446157427,0.140295541118215,-0.570603588188183,0.635495811805942,-0.491758078328032,0.504680507948271,98,"small","medium","small"
"pb_no_orb_mod_k_15_d0.20_su0.06_sv0.06_medium","pb_no_orb_mod_k_15_d0.20_su0.06_sv0.06","pb_no_orb_mod",15,0.2,0.06,0.06,"medium",0.096,0.058,-0.149094543347103,0.258084191457673,0.104,0.117,-0.0541306993017452,0.0682549169810263,0.058,0.075,-0.0055213456259221,0.240932274153933,0.059,0.162,0.018856071029516,0.0652780808459262,-0.17473372279114,0.224428357498589,-0.0456336955829464,0.18474370502828,-0.651925867518917,0.818976422868568,-0.544753663685109,0.648010918466951,96,"small","medium","medium"
"pb_no_orb_mod_k_15_d0.20_su0.06_sv0.11_medium","pb_no_orb_mod_k_15_d0.20_su0.06_sv0.11","pb_no_orb_mod",15,0.2,0.06,0.11,"medium",0.101,0.052,-0.175841485712168,0.304226164569318,0.109,0.09,-0.0680145493211515,0.0797399189425235,0.055,0.057,-0.00881462782055087,0.27678583132661,0.0580580580580581,0.138138138138138,0.0156106466529885,0.0743520116094217,-0.198924010734135,0.270860067561804,-0.0525806526074936,0.209999896111204,-0.699756819394299,0.914452807725391,-0.575627590565914,0.718920068977634,101,"small","medium","large"
"pb_no_orb_mod_k_15_d0.20_su0.11_sv0.01_medium","pb_no_orb_mod_k_15_d0.20_su0.11_sv0.01","pb_no_orb_mod",15,0.2,0.11,0.01,"medium",0.103,0.055,-0.190875555521734,0.319991760201126,0.111111111111111,0.0940940940940941,-0.0817945734436022,0.0850757699149774,0.057,0.072,-0.00500114821721126,0.294895310350234,0.058,0.132,0.0115875015371897,0.0794774192637516,-0.216245743768592,0.285172848172922,-0.0525714657755252,0.220643342103795,-0.736358273206917,1.00831131874484,-0.592629465514825,0.724817079235335,103,"small","large","small"
"pb_no_orb_mod_k_15_d0.20_su0.11_sv0.06_medium","pb_no_orb_mod_k_15_d0.20_su0.11_sv0.06","pb_no_orb_mod",15,0.2,0.11,0.06,"medium",0.112,0.061,-0.225219730721303,0.397634163155414,0.119,0.089,-0.0973108709041276,0.10453861222318,0.061,0.064,-0.00849825254910819,0.346644631874601,0.058,0.122,0.0112860833989422,0.0930838031730272,-0.25107039955683,0.355468380159541,-0.0560596589487512,0.264395459663342,-0.75473121849718,1.15070866705309,-0.566616581208641,0.791242471957787,112,"small","large","medium"
"pb_no_orb_mod_k_15_d0.20_su0.11_sv0.11_medium","pb_no_orb_mod_k_15_d0.20_su0.11_sv0.11","pb_no_orb_mod",15,0.2,0.11,0.11,"medium",0.116,0.056,-0.246895758790792,0.448735117289259,0.119,0.069,-0.108152078096414,0.117877816211794,0.055,0.056,-0.0101511795382407,0.384630507063334,0.064,0.109,0.0104616964998648,0.103221151291538,-0.270962054464852,0.406038229847962,-0.057563668934705,0.294845635730021,-0.851956252764984,1.30833433104502,-0.626529009078889,0.884506315126156,116,"small","large","large"
"pb_no_orb_mod_k_15_d0.20_su0.01_sv0.01_large","pb_no_orb_mod_k_15_d0.20_su0.01_sv0.01","pb_no_orb_mod",15,0.2,0.01,0.01,"large",0.0920920920920921,0.132132132132132,-0.0452477049577872,0.0488603512876332,0.0942828485456369,0.458375125376128,0.00400219736834617,0.0125554244474098,0.06,0.153,-0.0157324662246257,0.0463337811363118,0.063,0.508,0.0197509446765092,0.0126335196717513,-0.0615529747995798,0.0403725032901356,-0.0360287926930642,0.0353675583285405,-0.321038527814846,0.160416390018777,-0.298818560714015,0.14202314630443,93,"small","small","small"
"pb_no_orb_mod_k_15_d0.20_su0.01_sv0.06_large","pb_no_orb_mod_k_15_d0.20_su0.01_sv0.06","pb_no_orb_mod",15,0.2,0.01,0.06,"large",0.084,0.066,-0.0723750070384431,0.0971521746212879,0.0800800800800801,0.231231231231231,-0.0100210303156855,0.0251419014529123,0.053,0.084,-0.0110772643645195,0.0897615369190173,0.052,0.28,0.0213987667356665,0.0246126744986909,-0.0918762273729907,0.0816944255838668,-0.0371947775014409,0.0682366414563995,-0.369326829564337,0.316605278535015,-0.326242610284469,0.272818413907224,84,"small","small","medium"
"pb_no_orb_mod_k_15_d0.20_su0.01_sv0.11_large","pb_no_orb_mod_k_15_d0.20_su0.01_sv0.11","pb_no_orb_mod",15,0.2,0.01,0.11,"large",0.068,0.052,-0.102270130241731,0.138472876555383,0.076,0.161,-0.0274397180294593,0.0357825322071428,0.039039039039039,0.0830830830830831,-0.0134720106747282,0.124284542018166,0.045045045045045,0.197197197197197,0.0174884319202591,0.0338181005605975,-0.12333553506781,0.119130319953626,-0.0442235393961516,0.0944097581066013,-0.566551506532944,0.515262515993302,-0.491769924580163,0.415238071771135,68,"small","small","large"
"pb_no_orb_mod_k_15_d0.20_su0.06_sv0.01_large","pb_no_orb_mod_k_15_d0.20_su0.06_sv0.01","pb_no_orb_mod",15,0.2,0.06,0.01,"large",0.096,0.062,-0.131202052842428,0.158790178377837,0.105,0.146,-0.0482290162348313,0.0415450520048812,0.059,0.074,-0.0312773503869042,0.139297250056687,0.063,0.192,0.00221953975385622,0.0374768882364784,-0.149935441100506,0.141231454242669,-0.060065566021576,0.109968508435191,-0.550662737991583,0.541193485769062,-0.476549735003167,0.437215081987511,96,"small","medium","small"
"pb_no_orb_mod_k_15_d0.20_su0.06_sv0.06_large","pb_no_orb_mod_k_15_d0.20_su0.06_sv0.06","pb_no_orb_mod",15,0.2,0.06,0.06,"large",0.091,0.058,-0.15622613742941,0.216595146445947,0.097,0.111,-0.0589113585118491,0.0565882005130213,0.051,0.077,-0.0286222100931859,0.185713477218296,0.054,0.158,0.00531916503347352,0.049909200953563,-0.175938009198964,0.194087118403158,-0.060486621343498,0.146293754353474,-0.675733532925382,0.774893367017544,-0.549039836571395,0.573787017455475,91,"small","medium","medium"
"pb_no_orb_mod_k_15_d0.20_su0.06_sv0.11_large","pb_no_orb_mod_k_15_d0.20_su0.06_sv0.11","pb_no_orb_mod",15,0.2,0.06,0.11,"large",0.096,0.057,-0.175230239071977,0.260773153329874,0.097,0.096,-0.0688256355581274,0.0686177806098537,0.047,0.068,-0.0234837630414193,0.22004922753473,0.049,0.139,0.00733276648559897,0.0592368180661537,-0.19655408521396,0.233611324470898,-0.0611983871480181,0.168400722213958,-0.6835813565664,0.858976125485172,-0.54173165389276,0.622475265772684,96,"small","medium","large"
