"id","avg_perc_out_selected","avg_num_out_selected","avg_perc_stud_selected","avg_num_study_selected","avg_avg_n_out_per_study","avg_min_n_out_per_study","avg_max_n_out_per_study"
"pb_str_orb_mod_k_30_d0.50_su0.06_sv0.11_medium",85.8833333333333,25.765,85.8833333333333,25.765,1,1,1
"pb_str_orb_mod_k_30_d0.50_su0.06_sv0.11_large",89.44,26.832,89.44,26.832,1,1,1
"pb_str_orb_mod_k_30_d0.50_su0.11_sv0.01_small",75.4066666666667,22.622,75.4066666666667,22.622,1,1,1
"pb_str_orb_mod_k_30_d0.50_su0.11_sv0.01_medium",85.3233333333333,25.597,85.3233333333333,25.597,1,1,1
"pb_str_orb_mod_k_30_d0.50_su0.11_sv0.01_large",89.3133333333333,26.794,89.3133333333333,26.794,1,1,1
"pb_str_orb_mod_k_30_d0.50_su0.11_sv0.06_small",75.67,22.701,75.67,22.701,1,1,1
"pb_str_orb_mod_k_30_d0.50_su0.11_sv0.06_medium",85.0166666666667,25.505,85.0166666666667,25.505,1,1,1
"pb_str_orb_mod_k_30_d0.50_su0.11_sv0.06_large",88.7966666666667,26.639,88.7966666666667,26.639,1,1,1
"pb_str_orb_mod_k_30_d0.50_su0.11_sv0.11_small",75.83,22.749,75.83,22.749,1,1,1
"pb_str_orb_mod_k_30_d0.50_su0.11_sv0.11_medium",84.4866666666667,25.346,84.4866666666667,25.346,1,1,1
"pb_str_orb_mod_k_30_d0.50_su0.11_sv0.11_large",88.13,26.439,88.13,26.439,1,1,1
"pb_str_orb_mod_k_30_d0.80_su0.01_sv0.01_small",95.1566666666667,28.547,95.1566666666667,28.547,1,1,1
"pb_str_orb_mod_k_30_d0.80_su0.01_sv0.01_medium",99.5366666666667,29.861,99.5366666666667,29.861,1,1,1
"pb_str_orb_mod_k_30_d0.80_su0.01_sv0.01_large",99.8866666666667,29.966,99.8866666666667,29.966,1,1,1
"pb_str_orb_mod_k_30_d0.80_su0.01_sv0.06_small",94.3833333333333,28.315,94.3833333333333,28.315,1,1,1
"pb_str_orb_mod_k_30_d0.80_su0.01_sv0.06_medium",99.1866666666667,29.756,99.1866666666667,29.756,1,1,1
"pb_str_orb_mod_k_30_d0.80_su0.01_sv0.06_large",99.7033333333333,29.911,99.7033333333333,29.911,1,1,1
"pb_str_orb_mod_k_30_d0.80_su0.01_sv0.11_small",93.78,28.134,93.78,28.134,1,1,1
"pb_str_orb_mod_k_30_d0.80_su0.01_sv0.11_medium",98.5633333333333,29.569,98.5633333333333,29.569,1,1,1
"pb_str_orb_mod_k_30_d0.80_su0.01_sv0.11_large",99.31,29.793,99.31,29.793,1,1,1
"pb_str_orb_mod_k_30_d0.80_su0.06_sv0.01_small",92.1666666666667,27.65,92.1666666666667,27.65,1,1,1
"pb_str_orb_mod_k_30_d0.80_su0.06_sv0.01_medium",97.8533333333333,29.356,97.8533333333333,29.356,1,1,1
"pb_str_orb_mod_k_30_d0.80_su0.06_sv0.01_large",99.0433333333333,29.713,99.0433333333333,29.713,1,1,1
"pb_str_orb_mod_k_30_d0.80_su0.06_sv0.06_small",91.7433333333333,27.523,91.7433333333333,27.523,1,1,1
"pb_str_orb_mod_k_30_d0.80_su0.06_sv0.06_medium",97.1566666666667,29.147,97.1566666666667,29.147,1,1,1
"pb_str_orb_mod_k_30_d0.80_su0.06_sv0.06_large",98.3466666666667,29.504,98.3466666666667,29.504,1,1,1
"pb_str_orb_mod_k_30_d0.80_su0.06_sv0.11_small",90.8033333333333,27.241,90.8033333333333,27.241,1,1,1
"pb_str_orb_mod_k_30_d0.80_su0.06_sv0.11_medium",96.46,28.938,96.46,28.938,1,1,1
"pb_str_orb_mod_k_30_d0.80_su0.06_sv0.11_large",97.8333333333333,29.35,97.8333333333333,29.35,1,1,1
"pb_str_orb_mod_k_30_d0.80_su0.11_sv0.01_small",89.7233333333333,26.917,89.7233333333333,26.917,1,1,1
"pb_str_orb_mod_k_30_d0.80_su0.11_sv0.01_medium",95.7466666666667,28.724,95.7466666666667,28.724,1,1,1
"pb_str_orb_mod_k_30_d0.80_su0.11_sv0.01_large",97.13,29.139,97.13,29.139,1,1,1
"pb_str_orb_mod_k_30_d0.80_su0.11_sv0.06_small",89.6333333333333,26.89,89.6333333333333,26.89,1,1,1
"pb_str_orb_mod_k_30_d0.80_su0.11_sv0.06_medium",95.13,28.539,95.13,28.539,1,1,1
"pb_str_orb_mod_k_30_d0.80_su0.11_sv0.06_large",96.69,29.007,96.69,29.007,1,1,1
"pb_str_orb_mod_k_30_d0.80_su0.11_sv0.11_small",88.9833333333333,26.695,88.9833333333333,26.695,1,1,1
"pb_str_orb_mod_k_30_d0.80_su0.11_sv0.11_medium",94.4633333333333,28.339,94.4633333333333,28.339,1,1,1
"pb_str_orb_mod_k_30_d0.80_su0.11_sv0.11_large",95.9333333333333,28.78,95.9333333333333,28.78,1,1,1
"pb_str_orb_mod_k_70_d0.00_su0.01_sv0.01_small",38.6228571428571,27.036,38.6228571428571,27.036,1,1,1
"pb_str_orb_mod_k_70_d0.00_su0.01_sv0.01_medium",45.2585714285714,31.681,45.2585714285714,31.681,1,1,1
"pb_str_orb_mod_k_70_d0.00_su0.01_sv0.01_large",49.6057142857143,34.724,49.6057142857143,34.724,1,1,1
"pb_str_orb_mod_k_70_d0.00_su0.01_sv0.06_small",43.7314285714286,30.612,43.7314285714286,30.612,1,1,1
"pb_str_orb_mod_k_70_d0.00_su0.01_sv0.06_medium",52.0028571428571,36.402,52.0028571428571,36.402,1,1,1
"pb_str_orb_mod_k_70_d0.00_su0.01_sv0.06_large",57.2171428571429,40.052,57.2171428571429,40.052,1,1,1
